title|category|lat|lng
サンドハースト王立陸軍士官学校||51.340532|-0.7687
静岡県立浜名特別支援学校|landmark|34.686652|137.539558
ナーブルス||32.2202777778|35.2788888889
石上大橋|landmark|37.6459722222|138.946666667
光の森駅||32.8579388889|130.786680556
甲斐善光寺||35.666|138.592916667
日本昭和村|landmark|35.4736944444|137.030527778
東村山浄水場||35.7532222222|139.458666667
アペルドールン||52.215824|5.963768
沼名前神社||34.3863388889|133.378361111
独立行政法人国立病院機構静岡てんかん・神経医療センター||35.0191666667|138.397777778
静岡県立静岡がんセンター||35.1563888889|138.884444444
千歳大橋||37.9057416667|139.022980556
スヘフェニンゲン||52.10835|4.2769
佐賀清和中学校・高等学校||33.2486944444|130.292055556
馬尾の滝 (須賀川市)||37.3006944444|140.152638889
つくばセンタービル||36.0819444444|140.114055556
日本歯科医学会||35.6929305556|139.739111111
安国寺 (福山市)||34.3881222222|133.380041667
ドッジ郡 (ネブラスカ州)|adm2|41.58|-96.65
新潟県立久比岐高等学校||37.2801388889|138.39375
全国銀行協会|landmark|35.6840833333|139.763194444
ナッツベリーファーム|landmark|33.844178|-118.000267
いろは丸展示館||34.3826388889|133.380722222
鞆の浦歴史民俗資料館||34.3842805556|133.381747222
時雨殿||35.0136666667|135.673777778
チャンギ海軍基地||1.321033|104.025722
閑谷学校||34.7963944444|134.2195
エイブル||35.6776944444|139.734888889
東京都立小松川高等学校||35.7025277778|139.851805556
シックス・フラッグス・グレート・アメリカ||42.3686944444|-87.9347222222
ファミリー・キングダム・アミューズメントパーク|landmark|33.6816666667|-78.8930555556
秋田拠点センターアルヴェ||39.7158333333|140.131111111
本隆寺||35.03175|135.7465
国立オリンピック記念青少年総合センター||35.6746388889|139.693444444
海会寺跡||34.3754722222|135.290444444
古代史博物館||34.3753333333|135.289444444
大津警察署 (滋賀県)||35.004|135.877888889
甲賀警察署||34.9754166667|136.171361111
ぜにや||34.7515|136.460694444
高島警察署||35.3971944444|136.033805556
シンタグマ広場|landmark|37.9755555556|23.7347222222
フィラッハ||46.6|13.8333333333
滋賀県立野洲高等学校||35.0614166667|136.020111111
西線9条旭山公園通駅|railwaystation|43.0477222222|141.3355
グリトビケン|city|-54.2815|-36.508
下関駅||33.9504055556|130.923083333
信州大学医学部附属病院||36.2491666667|137.978055556
大和葛城山||34.4561111111|135.682222222
トレントン (ニュージャージー州)||40.2216666667|-74.7561111111
ブルックリン美術館||40.6708333333|-73.9638888889
三瓶山||35.13205|132.626611111
福善寺||34.3438888889|134.050611111
安野駅|railwaystation|34.5541944444|132.380027778
新潟県立高田農業高等学校||37.1005555556|138.261111111
富山国際大学付属高等学校||36.7222222222|137.140361111
ハリスバーグ (ペンシルベニア州)||40.2697222222|-76.8755555556
鴨池駅||31.5652388889|130.550380556
野洲川ダム||34.9766666667|136.351388889
姉川ダム||35.485|136.349722222
丹生ダム||35.6130555556|136.226388889
葦嶽山|mountain|34.8466666667|133.127777778
日本歯科薬物療法学会||35.6741444444|139.796933333
アーラウ||47.4|8.05
筒賀駅|railwaystation|34.5645527778|132.255355556
ジェファーソンシティ (ミズーリ州)||38.6494444444|-92.2144444444
比奈知ダム||34.6141666667|136.155555556
黒部ダム駅||36.5666777778|137.666166667
大商学園高等学校||34.7643555556|135.465216667
ブルジュ・アル・アラブ|landmark|25.141975|55.186147
布目ダム||34.6997222222|135.978055556
青蓮寺ダム||34.6041666667|136.12
室生ダム||34.5552777778|136.006944444
川上ダム (三重県)||34.6558333333|136.186111111
喜撰山ダム||34.8952777778|135.853611111
欧州司法裁判所||49.6210277778|6.14061111111
ニセコアンヌプリ||42.875|140.658888889
大戸川ダム||34.9530555556|135.974166667
韮山城||35.053854|138.955808
アポロ16号|event|-0.716666666667|-156.216666667
三瀬ルベール牧場 どんぐり村||33.4056333333|130.273797222
三瀬ルベール牧場 どんぐり村||33.4056333333|130.273797222
南摩ダム||36.5502777778|139.669444444
ベルモール||36.55525|139.928277778
箕面マーケットパーク・ヴィソラ||34.8326388889|135.490194444
孔廟||35.6116666667|116.975
高暮ダム||34.9941666667|132.793333333
沓ヶ原ダム||34.9558333333|132.813888889
首里||26.2211111111|127.7175
首里||26.2217138889|127.725297222
埼玉県立熊谷西高等学校||36.1648611111|139.331833333
ルアペフ山|mountain|-39.2833333333|175.566666667
グディニャ|city|54.5|18.55
氷川神社 (川越市)||35.9275|139.488611111
舞子公園||34.63125|135.035722222
津浪駅|railwaystation|34.5806861111|132.320677778
アッセン||52.994539|6.564771
ビスマーク (ノースダコタ州)||46.8133333333|-100.778888889
耕三寺||34.3034527778|133.090561111
新田金山城||36.3178|139.377475
道の駅ふぉレスト君田|landmark|34.8995305556|132.849752778
佐賀県立佐賀工業高等学校||33.2578888889|130.285611111
イオンモール秋田||39.6635|140.160694444
丸の内ピカデリー||35.6736111111|139.763416667
ケンブリッジ||52.2080555556|-0.1225
京都府立丹波支援学校亀岡分校||35.0418888889|135.541222222
ヘレナ (モンタナ州)||46.5958333333|-112.026944444
土師ダム||34.6436111111|132.621111111
奈良公園|landmark|34.6855555556|135.843333333
竈山駅|railwaystation|34.2072777778|135.207136111
神奈川県立逗葉高等学校||35.2916944444|139.597138889
電気事業連合会||35.6886666667|139.7635
TOHOシネマズシャンテ||35.6734444444|139.760527778
道の駅たけゆらの里おおたき|landmark|35.2548333333|140.258622222
小笠山|mountain|34.7376388889|138.008944444
サグラダ・ファミリア||41.4036111111|2.17444444444
日本原子力研究開発機構||36.4426944444|140.595861111
豊平峡ダム||42.9158333333|141.153611111
シャイアン (ワイオミング州)||41.1455555556|-104.801944444
小倉豊楽園球場|landmark|33.888907|130.885309
オウロ・プレット||-20.3861111111|-43.5069444444
福島県立平工業高等学校||37.0372222222|140.902888889
山添インターチェンジ||34.6810527778|136.039147222
五月橋インターチェンジ||34.6957083333|136.060191667
岡山県立玉野光南高等学校||34.5449166667|133.935583333
由布島||24.3427777778|123.933611111
北陵高等学校||33.2818611111|130.2825
道の駅さかい (茨城県)|landmark|36.1026666667|139.795333333
道の駅さかい (福井県)|landmark|36.1709444444|136.221902778
玉祖神社||34.0577083333|131.533652778
六百山|mountain|36.2369444444|137.648888889
ハールレム||52.381379|4.635753
伊弉諾神宮||34.46|134.852222222
マリインスキー劇場|landmark|59.9256138889|30.2958405556
青森県立五所川原農林高等学校||40.8190666667|140.485019444
野田インターチェンジ (静岡県)||34.84815|138.181980556
九州龍谷短期大学|edu|33.3616666667|130.477111111
内谷インターチェンジ||34.9033805556|138.285825
フラニツェ・ナ・モラヴィェ||49.5525|17.7683333333
キッツエー||48.0666666667|17.0333333333
野峠|pass|33.49625|130.962083333
味見峠|pass|33.7022222222|130.875833333
松菱||34.7053888889|137.731416667
ベリーズシティ||17.4847222222|-88.1836111111
帝釈川ダム||34.8277777778|133.234722222
帝釈川ダム||34.8277777778|133.234722222
大阪府立市岡高等学校||34.6674722222|135.466277778
小平監視所||35.7304527778|139.42305
和歌山市立楠見中学校||34.2668055556|135.180305556
戸河内駅|railwaystation|34.5770666667|132.227308333
千刈水源池||34.8901388889|135.274055556
筑前簑島駅||33.5759722222|130.420416667
敢國神社||34.7873611111|136.163888889
都波岐神社・奈加等神社||34.90125|136.60125
岩洞ダム||39.8269444444|141.373333333
伊射波神社||34.4729|136.87435
早池峰ダム||39.5315277778|141.339472222
佐賀県立高志館高等学校||33.3146111111|130.277611111
佐賀女子短期大学|edu|33.2468611111|130.287583333
遠鉄百貨店||34.7038611111|137.733138889
東光寺インターチェンジ||34.8544611111|138.203480556
新潟県立十日町高等学校||37.1291111111|138.758305556
ビッグハート出雲||35.3605277778|132.758055556
ローツェ||27.9666666667|86.9333333333
日南総合運動公園野球場||31.6148611111|131.384111111
大阪府立桃谷高等学校||34.6535|135.533194444
カーソンシティ (ネバダ州)||39.1608333333|-119.753888889
ミル・エンズ公園|landmark|45.516194|-122.673226
サンフランシスコ近代美術館||37.7858|-122.4008
はくばく|landmark|35.5536944444|138.459444444
度津神社||37.86025|138.330638889
奈良西警察署||34.6889444444|135.752555556
ロサンゼルス現代美術館|landmark|34.0533333333|-118.250833333
アバディーン||57.1333333333|-2.11666666667
モントピリア (バーモント州)||44.25|-72.5666666667
新潟県立新潟南高等学校||37.90875|139.043916667
インヴァネス||57.4716666667|-4.22527777778
治田インターチェンジ||34.7059916667|136.075636111
白樫インターチェンジ||34.7233111111|136.085291667
三郷浄水場||35.8319166667|139.868222222
大阪市立高等学校||34.7966944444|135.633083333
藪田西インターチェンジ||34.8888777778|138.254658333
藪田東インターチェンジ||34.892875|138.265322222
兵庫県立大学附属中学校・高等学校||34.9233888889|134.448027778
神奈川県立大船高等学校||35.3451388889|139.547583333
東洋大学附属姫路高等学校||34.8768888889|134.657361111
三園浄水場||35.7948333333|139.641972222
道の駅みわ|landmark|36.6558333333|140.279944444
道の駅さとみ|landmark|36.70575|140.509694444
道の駅しもつま|landmark|36.2163888889|139.986972222
道の駅たまつくり|landmark|36.0963333333|140.403722222
道の駅いたこ|landmark|35.9463055556|140.58925
道の駅阿武町|landmark|34.4978555556|131.468452778
岡山県立岡山工業高等学校||34.6719166667|133.91025
コンコード (ニューハンプシャー州)||43.2066666667|-71.5380555556
孔府||35.6116666667|116.975
獨協埼玉中学校・高等学校||35.9393888889|139.75875
証券取引委員会|landmark|38.8981666667|-77.0044166667
新潟明訓中学校・高等学校||37.8815277778|139.113472222
西九州大学短期大学部|edu|33.2716111111|130.283861111
大阪府立平野高等学校||34.5889722222|135.570222222
ポーク海峡|waterbody|10.0|79.75
道の駅もてぎ|landmark|36.5277805556|140.172863889
至学館大学||35.0310777778|136.971947222
練馬駐屯地||35.765|139.658888889
谷田部町||36.0355555556|140.073888889
道の駅にのみや|landmark|36.3671777778|139.965016667
道の駅湯の香しおばら|landmark|36.9557694444|139.899130556
妙道寺 (赤穂市)||34.7670972222|134.430291667
ドーバー (デラウェア州)||39.1619444444|-75.5266666667
旧坂越浦会所||34.7664722222|134.431722222
生島||34.7631222222|134.435855556
奥藤酒造郷土館||34.7666944444|134.430611111
仙巌園||31.6172222222|130.576944444
火剣山|mountain|34.8111111111|138.104444444
オーガスタ (メイン州)|city|44.3236111111|-69.7652777778
鎌ヶ峰|mountain|36.0263888889|137.599166667
津堂城山古墳||34.5816666667|135.593611111
道の駅那須高原友愛の森|landmark|37.0412694444|140.013413889
フッキング (オーストリア)|city|48.0672222222|12.8636111111
足立学園中学校・高等学校||35.7500638889|139.806988889
泰平寺 (薩摩川内市)||31.8244722222|130.305361111
長崎県立長崎式見高等学校||32.7933333333|129.787583333
岩倉高等学校||35.7141111111|139.778805556
ニューアイルランド島|island|-3.83333333333|152.5
キャンパスプラザ京都||34.9863888889|135.755694444
鹿児島神宮||31.7537138889|130.737869444
海星中学校・高等学校 (長崎県)||32.7363888889|129.874166667
坂越まち並み館||34.7669166667|134.430133333
霧島神宮||31.8589444444|130.871861111
奈良井ダム||35.935|137.808611111
道の駅明治の森・黒磯|landmark|37.0011166667|139.985036111
高瀬ダム||36.4738888889|137.69
枚聞神社||31.20765|130.5396
道の駅ばとう|landmark|36.7476194444|140.150186111
弘法山|landmark|35.3750555556|139.250277778
怒和島||33.9833333333|132.55
枚方市立桜丘中学校||34.80575|135.672055556
道の駅東山道伊王野|landmark|36.9543361111|140.157355556
道の駅きつれがわ|landmark|36.7154361111|140.032683333
佐賀県立佐賀東高等学校||33.2361666667|130.320305556
栃木県立宇都宮高等学校||36.5412222222|139.86275
坂東大橋|landmark|36.2638888889|139.1925
アメッコ市|event|40.2706222222|140.558733333
那智四十八滝||33.675323|135.887604
大洋デパート火災||32.80225|130.708833333
新田神社 (薩摩川内市)||31.8276611111|130.292672222
リッチモンド郡 (バージニア州)|adm2|37.94|-76.72
毎日名古屋会館||35.1707111111|136.885180556
野反ダム||36.7186111111|138.641388889
道の駅どまんなか たぬま|landmark|36.3437777778|139.572013889
道の駅はが (栃木県)|landmark|36.5522222222|140.058194444
道の駅はが (兵庫県)|landmark|35.2017222222|134.522138889
道の駅那須与一の郷|landmark|36.8621944444|140.08775
道の駅那須野が原博物館|landmark|36.8996944444|139.968980556
道の駅萩往還|landmark|34.3696222222|131.413130556
道の駅萩しーまーと|landmark|34.4263472222|131.414391667
京都府立向日が丘支援学校||34.9402222222|135.683111111
京都府立城陽支援学校||34.8313333333|135.815361111
京都府立南山城支援学校||34.7406666667|135.791694444
シェラン島||55.5|11.75
宮城県佐沼高等学校||38.6911944444|141.203944444
福昌寺 (鹿児島市)|landmark|31.6113777778|130.561372222
箱崎神社 (伊佐市)||32.04925|130.639583333
東洋大学附属牛久高等学校||35.9793888889|140.160666667
川越東高等学校||35.8943|139.550827778
刈谷市||34.9888333333|137.002166667
浦添市美術館||26.2499166667|127.719472222
明治座||35.6879666667|139.786880556
パシュパティナート||27.7099722222|85.3486944444
佐賀県立佐賀北高等学校||33.2579166667|130.278861111
平和の滝||43.0537694444|141.221480556
岐阜県立吉城高等学校||36.2445|137.197361111
臥龍桜||36.0891555556|137.248008333
